"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3040000","304000001320130001","20130312","","01","영업/정상","0000","정상","","","","","2207-2344","","","서울특별시 광진구 구의동 ***-**번지 **층 ","서울특별시 광진구 광나루로 ***-* (구의동)","05031","우주상사","20130312094046","I","2018-08-31 23:59:59.0","","207702.102791043    ","449147.318588005    ","동물용의료용구판매업","","","000",""
"3040000","304000001320180001","20180611","","01","영업/정상","0000","정상","","","","","","","","서울특별시 광진구 군자동 ***-**번지 ","서울특별시 광진구 광나루로**길 **-* (군자동)","05005","진영상사","20180611153023","I","2018-08-31 23:59:59.0","","206380.293372969    ","449710.768030631    ","동물용의료용구판매업","","","000",""
"3040000","304000001320210001","20210317","","01","영업/정상","0000","정상","","","","","070-8864-1212","","","서울특별시 광진구 화양동 * 건국대학교 창의관 ***호","서울특별시 광진구 능동로 *** 건국대학교 창의관 ***호 (화양동)","05029","주식회사 위드펫바이오","20210518204550","U","2021-06-08 02:40:00.0","","206445.881091692    ","448922.881688102    ","동물용의료용구판매업","","","L00",""
"3040000","304000001320200001","20200213","","03","폐업","0002","폐업","20201102","","","","02-497-6744","774","","서울특별시 광진구 중곡동 ***-** ","서울특별시 광진구 능동로 ***-* ***호 (중곡동)","04918","지앤바이오","20201102182145","U","2020-12-03 02:40:00.0","","207019.091699528    ","450753.975568247    ","동물용의료용구판매업","","","000",""
"3040000","304000001320100001","20101227","","03","폐업","0002","폐업","20110712","","","","02-3436-1114","104.2","","서울특별시 광진구 능동 ***-**번지 노블레스빌 *** ***호 ","","","메디포인트","20110712145311","I","2018-08-31 23:59:59.0","","207649.797734558    ","450162.730478726    ","동물용의료용구판매업","","","000",""
"3040000","304000001320210002","20210723","","03","폐업","0002","폐업","20211020","","","","","","","서울특별시 광진구 능동 ***-** 능동 하늘집 ","서울특별시 광진구 능동로**길 *** 능동 하늘집 *층 ***호 (능동)","04987","우연컴퍼니","20211022153439","U","2021-10-24 02:40:00.0","","207434.987336067    ","450238.049488009    ","동물용의료용구판매업","","","000","0"
"3040000","304000001320120001","20120913","","03","폐업","0002","폐업","20131223","","","","452-0980","","","서울특별시 광진구 중곡동 **-**번지 ","서울특별시 광진구 긴고랑로**길 ** (중곡동)","04927","(주)화진환경산업","20131223153449","I","2018-08-31 23:59:59.0","","207129.591315359    ","450811.281982601    ","동물용의료용구판매업","","","L00",""
"3040000","304000001320030001","20030527","","03","폐업","0002","폐업","20050201","","","","456-1479","0","","서울특별시 광진구 중곡동 ***-**  번지 보광빌라 *-***호 ","","","노그로스","20050201170842","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3040000","304000001320060001","20060705","","03","폐업","0002","폐업","20100930","","","","447-2582","0","","서울특별시 광진구 구의동 ***-**번지 아크로리버 B*** ","","","하나메디컴스오토","20100930135006","I","2018-08-31 23:59:59.0","","208135.50744518     ","448204.09170096     ","동물용의료용구판매업","","","000",""
"3050000","305000001320200001","20200318","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 동대문구 휘경동 ***-**번지 ","서울특별시 동대문구 망우로**길 * 달란트빌딩 *층 (휘경동)","02496","두리메디칼","20200318162739","I","2020-03-20 00:23:22.0","","205166.317936773    ","454074.991324664    ","동물용의료용구판매업","","","000",""
"3050000","305000001320070001","20070302","","01","영업/정상","0000","정상","","","","","02-2215-3649","16.5","","서울특별시 동대문구 전농동 ***-* ","서울특별시 동대문구 답십리로**길 ** (전농동)","02558","JS의료기","20200626142606","U","2020-06-28 02:40:00.0","","204147.342932412    ","452765.644747307    ","동물용의료용구판매업","","","000",""
"3050000","305000001320120001","20120427","","01","영업/정상","0000","정상","","","","","02-969-1121","73.92","","","서울특별시 동대문구 회기로 *** (회기동)","02454","KH메디칼","20120427145109","I","2018-08-31 23:59:59.0","","204351.345427544    ","454367.069182738    ","동물용의료용구판매업","","","000",""
"3050000","305000001320150001","20151130","","01","영업/정상","0000","정상","","","","","02-3290-5700","","","","서울특별시 동대문구 청계천로 *** (신설동 청계천 대성 스카이렉스*)","02586","아산제약(주)","20151130125548","I","2018-08-31 23:59:59.0","","202673.924263331    ","452007.750339073    ","동물용의료용구판매업","","","000",""
"3050000","305000001320170001","20170331","","01","영업/정상","0000","정상","","","","","02-2173-7180","","","서울특별시 동대문구 용두동 ***-*번지 ","서울특별시 동대문구 천호대로 ** *층 *층 일부호 (용두동)","02587","동아에스티(주)","20170331120023","I","2018-08-31 23:59:59.0","","202601.594014166    ","452366.257544294    ","동물용의료용구판매업","","","L00",""
"3050000","305000001320220001","20220118","","03","폐업","0002","폐업","20220121","","","","","","","서울특별시 동대문구 휘경동 ***-* ","서울특별시 동대문구 회기로 *** *층 ***-B***호 (휘경동)","02445","ES메디","20220124172720","U","2022-01-26 02:40:00.0","","205022.515415062    ","454212.542182175    ","동물용의료용구판매업","","","000","0"
"3050000","305000001320040001","20040813","","03","폐업","0002","폐업","20180906","","","","926-2593","0","","서울특별시 동대문구 용두동 ***-*번지 ","서울특별시 동대문구 무학로**길 **-* (용두동)","02578","동래상사","20180906133123","U","2018-09-06 23:59:59.0","","202283.531834489    ","453033.113963359    ","동물용의료용구판매업","","","000",""
"3050000","305000001320030001","20070424","","04","취소/말소/만료/정지/중지","0004","말소","","","","","2213-8300","0","","서울특별시 동대문구 휘경동 ***-***번지 ","","","한국유전자","20080102094942","I","2018-08-31 23:59:59.0","","204921.674438032    ","453986.722547829    ","동물용의료용구판매업","","","000",""
"3060000","306000001320190001","20190611","","01","영업/정상","0000","정상","","","","","02-492-9777","","","서울특별시 중랑구 상봉동 ***-**번지 ","서울특별시 중랑구 망우로 *** *층 (상봉동)","02122","멍이냥이","20190611110554","I","2019-06-13 02:21:10.0","","206787.260836106    ","454645.570410455    ","동물용의료용구판매업","","","000",""
"3060000","306000001320190002","20191008","","01","영업/정상","0000","정상","","","","","","","","서울특별시 중랑구 묵동 ***-**번지 ","서울특별시 중랑구 동일로***길 *-* (묵동)","02045","프라임큐넷","20191008145728","I","2019-10-10 00:22:46.0","","206872.488819071    ","456209.006449672    ","동물용의료용구판매업","","","000",""
"3060000","306000001320220001","20220208","","01","영업/정상","0000","정상","","","","","","","","서울특별시 중랑구 면목동 ***-** ","서울특별시 중랑구 동일로**길 *(면목동)","02232","Gs25면목동일점","20220208211155","I","2022-02-10 00:22:48.0","","206912.87190594     ","453607.035882547    ","동물용의료용구판매업","","","000","0"
"3000000","300000001320220004","20221018","","01","영업/정상","0000","정상","","","","","","","","서울특별시 종로구 숭인동 ***-** 운영빌딩","서울특별시 종로구 종로**길 ** 운영빌딩 비**호 (숭인동)","03112","주식회사 로운트리","20221019095657","I","2021-10-30 22:01:00.0","","201670.858168111","452572.102189428","","","","",""
"3060000","306000001320200001","20200715","","01","영업/정상","0000","정상","","","","","02-438-7551","","","서울특별시 중랑구 면목동 ***-** sk텔레콤 ","서울특별시 중랑구 면목로 ***   (면목동)","02246","아벨바이오","20200715154502","I","2020-07-17 00:23:15.0","","207287.360462425    ","452139.898151971    ","동물용의료용구판매업","","","000",""
"3060000","306000001320140001","20140305","","01","영업/정상","0000","정상","","","","","02-948-4934","","","서울특별시 중랑구 묵동 ***-**번지 B동 ***호","서울특별시 중랑구 동일로***길 ** B동 ***호 (묵동)","02007","(주)에스씨아이비에스","20140305154725","I","2018-08-31 23:59:59.0","","206490.785290292    ","456373.540744485    ","동물용의료용구판매업","","","L00",""
"3060000","306000001320160001","20160509","","01","영업/정상","0000","정상","","","","","02-973-0692","","","서울특별시 중랑구 묵동 ***-***번지 ","서울특별시 중랑구 중랑역로 ***-* *층 (묵동)","02006","영일교역","20160822102803","I","2018-08-31 23:59:59.0","","206652.460283125    ","456523.376738391    ","동물용의료용구판매업","","","000",""
"3060000","306000001320160002","20160719","","01","영업/정상","0000","정상","","","","","02-2237-1008","","","서울특별시 중랑구 면목동 ***-**번지 *층 ","서울특별시 중랑구 면목로 *** *층 (면목동 칠성빌딩)","02219","에이치필","20160727093220","I","2018-08-31 23:59:59.0","","207696.61097229     ","453820.440239348    ","동물용의료용구판매업","","","000",""
"3060000","306000001320210001","20210118","","01","영업/정상","0000","정상","","","","","","","","서울특별시 중랑구 면목동 **-** ***호","서울특별시 중랑구 봉우재로**길 ** ***호 (면목동)","02155","이번쭈","20210118163625","I","2021-01-20 00:23:04.0","","207709.452051737    ","454455.551533311    ","동물용의료용구판매업","","","000",""
"3060000","306000001320040001","20040105","","03","폐업","0002","폐업","20201124","","","","494-2221","0","","서울특별시 중랑구 중화동 ***-* 정광빌딩 ***호","서울특별시 중랑구 중랑천로 *** ***호 (중화동 정광빌딩)","02114","(주)동도바이오텍","20201124203538","U","2020-11-26 02:40:00.0","","206285.912434623    ","454822.517414545    ","동물용의료용구판매업","","","L00",""
"3060000","306000001320050001","20051005","","03","폐업","0002","폐업","20071107","","","","","0","","서울특별시 중랑구 신내동 ***-*   번지 대유빌딩*층 ","","","(주)가온랩시스","20071107172417","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3060000","306000001319990001","19990114","","03","폐업","0002","폐업","20130312","","","","2207-2344","0","","서울특별시 중랑구 면목동 ***-**번지 ","서울특별시 중랑구 동일로 *** (면목동)","02225","우주상사","20130312100845","I","2018-08-31 23:59:59.0","","206993.672826978    ","453328.04078664     ","동물용의료용구판매업","","","000",""
"3170000","317000001320220001","20220513","","01","영업/정상","0000","정상","","","","","02-890-8000","","","서울특별시 금천구 독산동 ***-* 홈플러스 금천점","서울특별시 금천구 시흥대로 *** 홈플러스 금천점 (독산동)","08584","홈플러스금천점","20220513162145","I","2021-12-04 23:05:00.0","","190809.507840375","440728.382273075","","","","",""
"3230000","323000001320220007","20220515","","01","영업/정상","0000","정상","","","","","02-3468-8000","","","서울특별시 송파구 신천동 *-** SONGPA FUN STADIUM","서울특별시 송파구 올림픽로**가길 ** SONGPA FUN STADIUM (신천동)","05510","홈플러스 잠실점","20220515135540","I","2021-12-04 23:07:00.0","","209039.148023482","446007.966801057","","","","",""
"3060000","306000001320220006","20220515","","01","영업/정상","0000","정상","","","","","","","","서울특별시 중랑구 상봉동 *** 상봉 프레미어스 엠코","서울특별시 중랑구 망우로 ***(상봉동 상봉 프레미어스 엠코)","02087","(주)홈플러스 상봉점","20220515075026","I","2021-12-04 23:07:00.0","","207923.745922676","455090.718335439","","","","",""
"3070000","307000001320190001","20190510","","01","영업/정상","0000","정상","","","","","","","","서울특별시 성북구 장위동 ***번지 꿈의숲대명루첸아파트 ","서울특별시 성북구 월계로**길 ** ***동 ****호 (장위동 꿈의숲대명루첸아파트)","02757","희송컴퍼니","20190510173420","I","2019-05-12 02:20:43.0","","204079.994702647    ","457579.21641655     ","동물용의료용구판매업","","","000",""
"3070000","307000001320210001","20211103","","01","영업/정상","0000","정상","","","","","","","","서울특별시 성북구 석관동 **-* 부국빌딩 ","서울특별시 성북구 한천로 *** 부국빌딩 *층 (석관동)","02782","바이오젠","20211103170935","I","2021-11-05 00:22:45.0","","205661.36093453     ","456274.787508312    ","동물용의료용구판매업","","","000","0"
"3070000","307000001320000001","20001120","","03","폐업","0002","폐업","20040527","","","","923-1767","0","","서울특별시 성북구 보문동*가 ***-*   번지 ","","","대종기기상사","20040527174039","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3070000","307000001320180001","20181022","","03","폐업","0002","폐업","20210526","","","","02-6497-0056","","","서울특별시 성북구 석관동 ***-*** ","서울특별시 성북구 화랑로**길 **-* (석관동)","02789","더나은","20210526111129","U","2021-05-28 02:40:00.0","","205098.253298241    ","456034.481158663    ","동물용의료용구판매업","","","000",""
"3080000","308000001320190002","20190715","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강북구 수유동 ***-**번지 ","서울특별시 강북구 삼양로 *** (수유동)","01082","장보는강아지와고양이","20190715142248","I","2019-07-17 02:21:40.0","","201483.389387629    ","459195.511390265    ","동물용의료용구판매업","","","000",""
"3080000","308000001320110001","20111014","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강북구 수유동 ** 삼호아파트 수유프라자 ","서울특별시 강북구 도봉로 *** ***호 (수유동 삼호아파트 수유프라자)","01114","(주)대종기기산업","20210326151526","U","2021-03-28 02:40:00.0","","202000.513660624    ","458815.97773382     ","동물용의료용구판매업","","","000",""
"3080000","308000001320050001","20050331","","01","영업/정상","0000","정상","","","","","988-8123","63","","서울특별시 강북구 수유동 **-**번지 ","서울특별시 강북구 덕릉로 ** (수유동)","01112","주)베라인터내셔널","20111030144526","I","2018-08-31 23:59:59.0","","201672.720723896    ","459094.720179548    ","동물용의료용구판매업","","","000",""
"3080000","308000001320180001","20181019","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강북구 수유동 **-*번지 수유동 이테크밸리 오피스텔 ***-*호","서울특별시 강북구 도봉로**길 * 수유동 이테크밸리 오피스텔 ***-*호 (수유동)","01113","주식회사 에스에스피앤디","20181019151736","I","2018-10-21 02:36:06.0","","201942.872328818    ","459046.125539538    ","동물용의료용구판매업","","","L00",""
"3080000","308000001320180002","20181019","","01","영업/정상","0000","정상","","","","","","","","서울특별시 강북구 수유동 **-*번지 수유시장 ***-******-***호 ","서울특별시 강북구 도봉로**길 ** 수유시장 *층 ***-******-***호 (수유동)","01117","펫스쿨","20181019153454","I","2018-10-21 02:36:06.0","","201956.180985499    ","458714.365820521    ","동물용의료용구판매업","","","000",""
"3080000","308000001320190001","20190514","","03","폐업","0002","폐업","20200422","","","","02-983-0178","","","서울특별시 강북구 미아동 *번지 꿈의숲 롯데캐슬 ***동 ***호","서울특별시 강북구 오현로 ** ***동 ***호 (미아동 꿈의숲 롯데캐슬)","01232","강북유통","20200423095834","U","2020-04-25 02:40:00.0","","203160.494747285    ","457237.260770848    ","동물용의료용구판매업","","","000",""
"3080000","308000001320200001","20200312","","03","폐업","0002","폐업","20201020","","","","","","","서울특별시 강북구 번동 ***-*** 드림빌라 ***호","서울특별시 강북구 오현로**나길 ** ***호 (번동 드림빌라)","01150","루아리","20201020165521","U","2020-10-22 02:40:00.0","","203166.858287189    ","458329.722482687    ","동물용의료용구판매업","","","000",""
"3080000","308000001320000001","20000216","","03","폐업","0002","폐업","20170403","","","","989-4500","50.25","","서울특별시 강북구 미아동 ***-**번지 ","서울특별시 강북구 도봉로**길 ** (미아동)","","삼미메디칼","20170403175004","I","2018-08-31 23:59:59.0","","202668.877987427    ","457313.869271774    ","동물용의료용구판매업","","","000",""
"3080000","308000001320000002","20001212","","03","폐업","0002","폐업","20030530","","","","","0","","서울특별시 강북구 번동 ***-**번지 ","","","서울메디칼","20030530173636","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3080000","308000001320030001","20030403","","03","폐업","0002","폐업","20080122","","","","993-2777","0","","서울특별시 강북구 수유동 ***-**번지 지층 ","서울특별시 강북구 *.**로 ** (수유동지층)","","(주)대종기기산업","20080122182011","I","2018-08-31 23:59:59.0","","200542.427835442    ","460414.73336869     ","동물용의료용구판매업","","","L00",""
"3090000","309000001320190001","20190529","","01","영업/정상","0000","정상","","","","","02-900-3844","","","서울특별시 도봉구 창동 ***-**번지 ","서울특별시 도봉구 해등로**길 * *층 (창동)","01402","상상홀릭","20190529091927","I","2019-05-31 02:20:59.0","","203575.614473497    ","461407.317150149    ","동물용의료용구판매업","","","000",""
"3090000","309000001320180001","20180704","","01","영업/정상","0000","정상","","","","","029914317","0","","서울특별시 도봉구 쌍문동 ***번지 *층 ","서울특별시 도봉구 도봉로 *** *층 (쌍문동)","01432","폴리파크 쌍문점","20180814112318","I","2018-08-31 23:59:59.0","","203343.625934341    ","461518.674931852    ","동물용의료용구판매업","","","000",""
"3090000","309000001320010001","20010305","","03","폐업","0002","폐업","","","","","","39","","서울특별시 도봉구 방학동 ***-*번지 신동아프라자 ***호 ","서울특별시 도봉구 방학로 *** ***호 (방학동 신동아프라자)","01362","에이스산업","20111030165439","I","2018-08-31 23:59:59.0","","202326.175760253    ","462116.40856417     ","동물용의료용구판매업","","","000",""
"3100000","310000001320220002","20220210","","01","영업/정상","0000","정상","","","","","","","","서울특별시 노원구 하계동 *** 장미아파트 ","서울특별시 노원구 섬밭로 *** 상가동 (하계동 장미아파트)","01863","Gs25하계장미점","20220210165731","I","2022-02-12 00:22:38.0","","205920.87114808     ","459040.420031177    ","동물용의료용구판매업","","","000","0"
"3210000","321000001320220021","20221020","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서초구 서초동 ****-** 리더스빌딩","서울특별시 서초구 서초중앙로 ** 리더스빌딩 ****호 (서초동)","06651","(주)호안통상","20221020161435","I","2021-10-30 22:02:00.0","","201208.493843332","442790.939502082","","","","",""
"3100000","310000001320200001","20200311","","01","영업/정상","0000","정상","","","","","02-935-3838","77","","서울특별시 노원구 상계동 ***-*번지 부흥빌딩 ","서울특별시 노원구 동일로 **** 부흥빌딩 *층 우측호 (상계동)","01631","폴리파크 상계점","20200311093802","I","2020-03-13 00:23:38.0","","204909.464271165    ","463186.271687248    ","동물용의료용구판매업","","","000",""
"3100000","310000001320220001","20220110","","01","영업/정상","0000","정상","","","","","","","","서울특별시 노원구 상계동 ***-* 중앙빌딩 ","서울특별시 노원구 노해로 *** 중앙빌딩 *층 (상계동)","01695","크리에이티브리더스그룹","20220110090607","I","2022-01-12 00:22:40.0","","205457.262344455    ","461407.049044413    ","동물용의료용구판매업","","","000","0"
"3100000","310000001320210004","20211022","","01","영업/정상","0000","정상","","","","","02-939-5338","","","서울특별시 노원구 상계동 **** 극동아파트 상가동 ***호","서울특별시 노원구 동일로***길 ** 상가동 ***호 (상계동 극동아파트)","01626","세븐에잇","20211022111416","I","2021-10-24 00:22:46.0","","204982.667824475    ","463884.895275557    ","동물용의료용구판매업","","","000","0"
"3100000","310000001320200002","20200810","","01","영업/정상","0000","정상","","","","","02-952-8214","","","서울특별시 노원구 하계동 ***-* 하계테크노타운 B동 ***호","서울특별시 노원구 노원로**길 ** 하계테크노타운 B동 ***호 (하계동)","01788","(주)정도비앤피","20200810141809","I","2020-08-12 00:23:31.0","","206219.437371151    ","459926.107544031    ","동물용의료용구판매업","","","000",""
"3100000","310000001320210002","20210907","","01","영업/정상","0000","정상","","","","","02-778-8053","34.95","","서울특별시 노원구 상계동 **** 하이베라스 ***호","서울특별시 노원구 동일로 **** ***호 (상계동 하이베라스)","01604","이안덴메드","20210907103145","I","2021-09-09 00:22:49.0","","204772.367380466    ","464080.593904719    ","동물용의료용구판매업","","","000","0"
"3100000","310000001320210003","20210907","","01","영업/정상","0000","정상","","","","","02-952-3051","","","서울특별시 노원구 상계동 ***-*** 상계역 ***- ***호","서울특별시 노원구 상계로 *** 상계역 ***-***호 (상계동)","01663","펫클럽 상계역사점","20210907141932","I","2021-09-09 00:22:49.0","","206427.388543145    ","462077.014141535    ","동물용의료용구판매업","","","L00","0"
"3100000","310000001320210001","20210729","","01","영업/정상","0000","정상","","","","","070-4118-0711","","","서울특별시 노원구 상계동 *** 상계주공*단지아파트 상가동 ***호","서울특별시 노원구 동일로 **** 상가동 ***호 (상계동 상계주공*단지아파트)","01690","타입비","20210729170725","I","2021-07-31 00:22:51.0","","205264.637477558    ","461827.579520796    ","동물용의료용구판매업","","","000","0"
"3100000","310000001320190001","20191025","","03","폐업","0002","폐업","20220105","","","","02-1668-1250","14.27","","서울특별시 노원구 공릉동 *** 서울창업디딤터 ***호","서울특별시 노원구 동일로***길 ** 서울창업디딤터 ***호 (공릉동)","01849","주식회사 날라주","20220105165222","U","2022-01-07 02:40:00.0","","206708.878294585    ","457477.154924921    ","동물용의료용구판매업","","","L00","0"
"3110000","311000001320170001","20170530","","01","영업/정상","0000","정상","","","","","02-839-4335","0","","서울특별시 은평구 응암동 **-**번지 *층 ","서울특별시 은평구 응암로 *** *층 (응암동 빛터룩스빌딩)","03461","(주)싸이퍼일렉트로닉","20170530135823","I","2018-08-31 23:59:59.0","","193055.119702533    ","455445.92391997     ","동물용의료용구판매업","","","L00",""
"3110000","311000001320110001","20110525","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 은평구 불광동 ***-*번지 *층 ","서울특별시 은평구 연서로**길 ** (불광동)","03343","D&C","20111031161112","I","2018-08-31 23:59:59.0","","193446.619167486    ","457932.308809201    ","동물용의료용구판매업","","","000",""
"3110000","311000001320190002","20190722","","01","영업/정상","0000","정상","","","","","070-7727-0230","","","서울특별시 은평구 진관동 ***-**번지 *층 ","서울특별시 은평구 대서문길 **-** *층 (진관동)","03307","(주)창보누리","20190722162645","I","2019-07-24 02:21:44.0","","195447.49212021     ","461501.954950573    ","동물용의료용구판매업","","","000",""
"3110000","311000001320220001","20220215","","01","영업/정상","0000","정상","","","","","","","","서울특별시 은평구 응암동 ***-** 우리스페이스아파트 *동 ***호","서울특별시 은평구 불광천길 *** *동 ***호 (응암동 우리스페이스아파트)","03453","댕냥이슈퍼마켓24","20220215152111","I","2022-02-17 00:22:55.0","","192527.701344446    ","454978.808095337    ","동물용의료용구판매업","","","000","0"
"3110000","311000001320210002","20211021","","01","영업/정상","0000","정상","","","","","070-7543-7434","","","서울특별시 은평구 불광동 ***-* 좌측 ","서울특별시 은평구 불광로 *** 좌측호 (불광동)","03354","댕냥이 슈퍼마켓","20211021101908","I","2021-10-23 00:23:02.0","","193940.444109498    ","457461.32978103     ","동물용의료용구판매업","","","000","0"
"3110000","311000001320210001","20210823","","01","영업/정상","0000","정상","","","","","","","","서울특별시 은평구 진관동 ** 은평뉴타운 상림마을 ***동 ***호","서울특별시 은평구 진관*로 **-** ***동 ***호 (진관동 은평뉴타운 상림마을)","03303","하울","20210823133510","I","2021-08-25 00:22:50.0","","193847.429070457    ","460006.426256932    ","동물용의료용구판매업","","","000","0"
"3110000","311000001320140001","20140109","","03","폐업","0002","폐업","20190724","","","","070-7727-0230","0","","서울특별시 은평구 진관동 ***-**번지 *층 ","서울특별시 은평구 대서문길 **-** *층 (진관동)","03307","(주)창보누리","20190724153424","U","2019-07-26 02:40:00.0","","195447.49212021     ","461501.954950573    ","동물용의료용구판매업","","","000",""
"3110000","311000001319830001","19830408","","03","폐업","0002","폐업","20061228","","","","359-6080","0","","서울특별시 은평구 불광동 ***-*   번지 ","","","한양동물약품","20061228173333","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3110000","311000001320190001","20190221","","03","폐업","0002","폐업","20220126","","","","","","","서울특별시 은평구 불광동 ***-* ","서울특별시 은평구 연서로 ***-* (불광동)","03342","펫츠웨이","20220128170332","U","2022-01-30 02:40:00.0","","193252.461146339    ","457585.904647586    ","동물용의료용구판매업","","","000","0"
"3120000","312000001320190001","20190226","","01","영업/정상","0000","정상","","","","","070-4123-7377","","","서울특별시 서대문구 북아현동 *-***번지 남미빌딩 ","서울특별시 서대문구 북아현로 **-** 남미빌딩 *층 ***호 (북아현동)","03748","(주)에이스빌","20190226155858","I","2019-02-28 02:21:34.0","","195954.47162715     ","451266.550192428    ","동물용의료용구판매업","","","000",""
"3120000","312000001320220001","20220310","","01","영업/정상","0000","정상","","","","","070-8065-5703","","","서울특별시 서대문구 홍제동 ***-* 인왕시장 ","서울특별시 서대문구 인왕시장길 ** 인왕시장 (홍제동)","03628","미래로","20220316095353","U","2022-03-18 02:40:00.0","","194937.785591362    ","454308.179005006    ","동물용의료용구판매업","","","000","0"
"3120000","312000001320180001","20180808","","01","영업/정상","0000","정상","","","","","023325937","","","서울특별시 서대문구 창천동 **-*번지 ","서울특별시 서대문구 신촌로 ** (창천동)","03789","폴리파크 신촌점","20180808142452","I","2018-08-31 23:59:59.0","","194315.886084572    ","450384.575342365    ","동물용의료용구판매업","","","000",""
"3120000","312000001320210004","20211129","","01","영업/정상","0000","정상","","","","","0262160028","","","서울특별시 서대문구 연희동 ***-** ***호","서울특별시 서대문구 증가로 **-* ***호 (연희동)","03703","쥬쥬펫","20211129153431","I","2021-12-01 00:22:43.0","","193843.031236621    ","451871.239747931    ","동물용의료용구판매업","","","000","0"
"3120000","312000001320210003","20210927","","01","영업/정상","0000","정상","","","","","","","","서울특별시 서대문구 창천동 **-** VERTIGO ","서울특별시 서대문구 연세로 *-* VERTIGO **층 (창천동)","03779","주식회사 티에스엠텍홀딩스","20220302165922","U","2022-03-04 02:40:00.0","","194382.109981443    ","450450.682916715    ","동물용의료용구판매업","","","000","0"
"3120000","312000001320210001","20210114","","01","영업/정상","0000","정상","","","","","07046470268","","","서울특별시 서대문구 미근동 **-* 미근빌딩 ","서울특별시 서대문구 충정로*안길 ** 미근빌딩 *층 *호 (미근동)","03740","포베오","20210114094011","I","2021-01-16 00:23:15.0","","197015.074449594    ","451227.679921814    ","동물용의료용구판매업","","","000",""
"3120000","312000001319990001","19991002","","02","휴업","0001","휴업","","20041019","","","","0","","서울특별시 서대문구 북가좌동 ***-**  번지 ","","","강화축산","20041019134051","I","2018-08-31 23:59:59.0","","","","동물용의료용구판매업","","","000",""
"3120000","312000001320210002","20210701","","03","폐업","0002","폐업","20220128","","","","","","","서울특별시 서대문구 남가좌동 *** 남가좌동현대아파트 ","서울특별시 서대문구 가재울로 ** ***동 ***호 (남가좌동 남가좌동현대아파트)","03710","로그인포유","20220128151134","U","2022-01-30 02:40:00.0","","192874.514454351    ","452525.219515622    ","동물용의료용구판매업","","","000","0"
"3120000","312000001319990002","19991101","","03","폐업","0002","폐업","20070501","","","","","0","","서울특별시 서대문구 천연동 ***번지 ","서울특별시 서대문구 독립문로**길 * (천연동)","","진산무역","20070501100717","I","2018-08-31 23:59:59.0","","196519.085468002    ","451816.429613812    ","동물용의료용구판매업","","","000",""
"3130000","313000001320190002","20190416","","01","영업/정상","0000","정상","","","","","02-2069-3121","0","","서울특별시 마포구 동교동 ***-**번지 ","서울특별시 마포구 동교로 ***-* *층 ***호 (동교동)","03995","주식회사 포파코 홍대지점","20190417101024","I","2019-04-19 02:20:25.0","","193104.772014315    ","450560.146911255    ","동물용의료용구판매업","","","L00",""
"3130000","313000001320220002","20220225","","01","영업/정상","0000","정상","","","","","02-2054-8830","","","서울특별시 마포구 동교동 ***-** 태전빌딩 ","서울특별시 마포구 동교로 *** 태전빌딩 ***호 (동교동)","03994","(주)오엔케이","20220225111529","I","2022-02-27 00:22:37.0","","193195.287895622    ","450709.112534628    ","동물용의료용구판매업","","","000","0"
"3130000","313000001320220001","20220207","","01","영업/정상","0000","정상","","","","","02-703-2454","","","서울특별시 마포구 도화동 *** 마포 한화 오벨리스크 ","서울특별시 마포구 마포대로 ** ***호 (도화동 마포 한화 오벨리스크)","04167","유심창고","20220207181743","I","2022-02-09 00:22:39.0","","195111.088138936    ","448644.311298762    ","동물용의료용구판매업","","","000","0"
"3130000","313000001320200003","20200316","","01","영업/정상","0000","정상","","","","","","","","서울특별시 마포구 성산동 ***번지 대원아파트 ","서울특별시 마포구 성산로*길 ** ***동 ****호 (성산동 대원아파트)","03966","해와달","20200316185449","I","2020-03-18 00:23:29.0","","192001.579274987    ","451360.713321706    ","동물용의료용구판매업","","","000",""
"3130000","313000001320200002","20200312","","01","영업/정상","0000","정상","","","","","02-1800-5813","","","서울특별시 마포구 공덕동 **-*번지 ","서울특별시 마포구 마포대로**나길 **-** *층 (공덕동)","04205","마이스리모","20200312174959","I","2020-03-14 00:23:22.0","","196255.792033536    ","449822.921331655    ","동물용의료용구판매업","","","000",""
