"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3180000","318000001220160001","20160420","","03","폐업","0002","폐업","20191107","","","20191107","02-849-6610","","","서울특별시 영등포구 대림동 672-10 3층 ","서울특별시 영등포구 가마산로46길 3 3층 (대림동 신화빌딩)","07403","(주)세이팜","20191108171714","U","2019-11-10 02:40:00.0","","191116.557222168    ","444432.544989532    ","동물용의약품도매상","","","L00","0"
"3190000","319000001219970001","19970306","","03","폐업","0002","폐업","20010417","","","","786-6660","0","","서울특별시 동작구 신대방동 693 ","서울특별시 동작구 대림로 27 (신대방동)","07073","(주)에포텍","20150731134014","I","2018-08-31 23:59:59.0","","191984.015443329    ","442742.157267629    ","동물용의약품도매상","","","000",""
"3190000","319000001219990001","19990518","","03","폐업","0002","폐업","20070731","","","","845-0981","0","","서울특별시 동작구 신대방동 694-12   도명빌딩 3층 ","","","초대 F&P","20070801100346","I","2018-08-31 23:59:59.0","","","","동물용의약품도매상","","","000",""
"3190000","319000001220010001","20010629","","03","폐업","0002","폐업","20031222","","","","828-1221","0","","서울특별시 동작구 대방동 49-6 46-6 B동 2층호","","","쉐링푸라우코리아주식회사","20031222094249","I","2018-08-31 23:59:59.0","","194017.823630013    ","445610.919894144    ","동물용의약품도매상","","","L00",""
"3190000","319000001220020001","20020708","","03","폐업","0002","폐업","20060630","","","","828-0189","0","","서울특별시 동작구 대방동 49-6 9층 ","","","(주)유한양행","20060703100100","I","2018-08-31 23:59:59.0","","194017.823630013    ","445610.919894144    ","동물용의약품도매상","","","L00",""
"3200000","320000001220190001","20190725","","01","영업/정상","0000","정상","","","","","02-875-0734","","","서울특별시 관악구 신림동 702-1 지하1층 ","서울특별시 관악구 난곡로24길 16 지하1층 (신림동)","08857","엘케어","20220117151429","U","2022-01-19 02:40:00.0","","192921.102122556    ","440821.722842878    ","동물용의약품도매상","","","000","0"
"3200000","320000001220070001","20070605","","03","폐업","0002","폐업","20121023","","","","874-0686","121.67","","서울특별시 관악구 봉천동 1596-7 5층 ","서울특별시 관악구 관악로 120 (봉천동)","08791","(주)알앤엘바이오","20121024131136","I","2018-08-31 23:59:59.0","","195768.030296544    ","441544.945887452    ","동물용의약품도매상","","","L00",""
"3210000","321000001220010001","20011114","","03","폐업","0002","폐업","20040324","","","","3471-1915","0","","서울특별시 서초구 방배동 479-4    호산빌딩 1층 ","","","에스틴코퍼레이션","20040324112120","I","2018-08-31 23:59:59.0","","","","동물용의약품도매상","","","000",""
"3210000","321000001220000001","20001012","","01","영업/정상","0000","정상","","","","","02-522-8911","106.64","","서울특별시 서초구 방배동 928-19 ","서울특별시 서초구 방배로19길 43 2층 (방배동)","06681","참존약품","20210723184545","U","2021-07-25 02:40:00.0","","199293.187161121    ","442477.67968037     ","동물용의약품도매상","","","000","0"
"3210000","321000001220030003","20030529","","01","영업/정상","0000","정상","","","","","596-3481-3","1255.8","","서울특별시 서초구 방배동 769-5 우원빌딩 301 ","서울특별시 서초구 방배중앙로 178 (방배동우원빌딩 301)","","(주)에스에프메디슨","20030603093344","I","2018-08-31 23:59:59.0","","198709.039325906    ","443641.643515187    ","동물용의약품도매상","","","000",""
"3210000","321000001220020007","20020906","","01","영업/정상","0000","정상","","","","","025878431","86.94","","서울특별시 서초구 서초동 1429-6 ","서울특별시 서초구 남부순환로335길 13 2층 202호 (서초동)","06725","에이테크","20180313153243","I","2018-08-31 23:59:59.0","","201761.452793899    ","442359.127788543    ","동물용의약품도매상","","","000",""
"3210000","321000001220030001","20030523","","01","영업/정상","0000","정상","","","","","597-8432","107.32","","서울특별시 서초구 서초동 1487-125 2층 ","서울특별시 서초구 명달로 34 2층 (서초동)","06708","(주)유니온베트","20210622144152","U","2021-06-24 02:40:00.0","","200434.519477128    ","442046.512264253    ","동물용의약품도매상","","","L00",""
"3210000","321000001220030002","20030529","","01","영업/정상","0000","정상","","","","","596-3481-3","1255.8","","서울특별시 서초구 방배동 769-5 우원빌딩301호 ","서울특별시 서초구 방배중앙로 178 (방배동우원빌딩301호)","","주식회사 에스에프 메디슨","20030529175922","I","2018-08-31 23:59:59.0","","198709.039325906    ","443641.643515187    ","동물용의약품도매상","","","000",""
"3210000","321000001220020001","20020221","","01","영업/정상","0000","정상","","","","","584-0871","0","","서울특별시 서초구 서초동 1503-15 양우빌딩 2층 ","서울특별시 서초구 반포대로23길 30 (서초동양우빌딩 2층)","","원진화학(주)","20091023094539","I","2018-08-31 23:59:59.0","","200570.869384706    ","442974.636923035    ","동물용의약품도매상","","","L00",""
"3210000","321000001220150001","20150415","","01","영업/정상","0000","정상","","","","","02-478-1440","","","서울특별시 서초구 내곡동 1-2036 ","서울특별시 서초구 샘마을길 3-4 (내곡동)","06794","(주)벨벳","20170710142020","I","2018-08-31 23:59:59.0","","206203.268522037    ","439505.461452997    ","동물용의약품도매상","","","000",""
"3210000","321000001220150002","20151125","","01","영업/정상","0000","정상","","","","","02-6933-8555","48.67","","서울특별시 서초구 서초동 1599-2 LG서초에클라트 2108호","서울특별시 서초구 반포대로14길 71 LG서초에클라트 2108호 (서초동)","06651","(주)두레파마","20200217102804","U","2020-02-19 02:40:00.0","","201213.64069933     ","442739.647017252    ","동물용의약품도매상","","","L00",""
"3210000","321000001220210001","20210608","","01","영업/정상","0000","정상","","","","","02-545-3585","87.5","","서울특별시 서초구 잠원동 25-25 광운빌딩 ","서울특별시 서초구 강남대로95길 40 광운빌딩(아가빌딩) 7층 (잠원동)","06527","광해헬스케어","20210608144303","I","2021-06-10 00:22:55.0","","201501.34352011     ","445689.18901248     ","동물용의약품도매상","","","000",""
"3210000","321000001220020004","20020411","","03","폐업","0002","폐업","20170830","","","20170830","573-9669","0","","서울특별시 서초구 양재동 358-6 광산빌딩 2층 ","서울특별시 서초구 강남대로6길 66-18 (양재동광산빌딩 2층)","","베트컴코리아","20170830092050","I","2018-08-31 23:59:59.0","","203899.648568982    ","440629.337291334    ","동물용의약품도매상","","","000",""
"3210000","321000001220020005","20021211","","03","폐업","0002","폐업","20060620","","","","532-5635","59.9","","서울특별시 서초구 방배동 769-5 지상4층 ","서울특별시 서초구 방배중앙로 178 (방배동지상4층)","","한국동물약품유통(주)","20060620095346","I","2018-08-31 23:59:59.0","","198709.039325906    ","443641.643515187    ","동물용의약품도매상","","","L00",""
"3210000","321000001220020006","20020116","","03","폐업","0002","폐업","20041230","","","","578-6235","0","","서울특별시 서초구 서초동 1604-7 201호 ","서울특별시 서초구 서초중앙로8길 82 (서초동201호)","","(주)휘드라인","20041230142900","I","2018-08-31 23:59:59.0","","201688.298288094    ","442743.087659213    ","동물용의약품도매상","","","000",""
"3210000","321000001220040001","20040303","","03","폐업","0002","폐업","20090302","","","","596-3481~3","125580","","서울특별시 서초구 방배동 769-5  우원빌딩 4층 ","","","에스에프메디슨","20090302152256","I","2018-08-31 23:59:59.0","","","","동물용의약품도매상","","","000",""
"3210000","321000001220030005","20030714","","03","폐업","0002","폐업","20031007","","","","575-6853","868.22","","서울특별시 서초구 양재동 301-2    301빌딩 2CMD동 ","","","렉스팩인터내셔날","20031007163518","I","2018-08-31 23:59:59.0","","","","동물용의약품도매상","","","000",""
"3210000","321000001220030006","20031125","","03","폐업","0002","폐업","20140128","","","","572-5626","165","","서울특별시 서초구 양재동 401-13 탑빌딩 2층 ","서울특별시 서초구 논현로5길 11 (양재동탑빌딩 2층)","","(주)리드메드","20140129104949","I","2018-08-31 23:59:59.0","","204291.540018683    ","441102.467049927    ","동물용의약품도매상","","","L00",""
"3210000","321000001220030007","20030828","","03","폐업","0002","폐업","20170426","","","20170426","3478-2713","358.3","","서울특별시 서초구 반포동 63-7 ","서울특별시 서초구 반포대로 235 9층 (반포동)","06578","메리알코리아(주)","20170427111633","I","2018-08-31 23:59:59.0","","200222.33368139     ","444269.366757895    ","동물용의약품도매상","","","L00",""
"3210000","321000001220030004","20030616","","03","폐업","0002","폐업","20040401","","","","02)3474-9431","118733","","서울특별시 서초구 서초동 1550-14   2층 ","","","우경애그로레이딩(주)","20040401170512","I","2018-08-31 23:59:59.0","","","","동물용의약품도매상","","","L00",""
"3210000","321000001220000002","20001027","","01","영업/정상","0000","정상","","","","","583-8528","0","","서울특별시 서초구 방배동 980-32 방배오피스텔 214호","서울특별시 서초구 효령로 53 214호 (방배동 방배오피스텔)","06689","원벳바이오(주)","20220725095335","U","2021-12-06 22:07:00.0","","199080.407338263","441927.084557832","","","","",""
"3210000","321000001220130001","20130408","","01","영업/정상","0000","정상","","","","","02-6242-3242","0","","서울특별시 서초구 양재동 11-17","서울특별시 서초구 남부순환로 2614 2층 210호 (양재동 한솔로이젠트)","06737","주식회사 아베텍","20220831102259","U","2021-12-09 00:02:00.0","","203172.412230317","442476.415043286","","","","",""
"3210000","321000001220110001","20111025","","03","폐업","0002","폐업","20140508","","","","2006-0702","","","서울특별시 서초구 양재동 275 동원빌딩 3층 ","서울특별시 서초구 마방로 68 (양재동동원빌딩 3층)","","쥴릭파마코리아주식회사","20140508163417","I","2018-08-31 23:59:59.0","","203825.862435034    ","441733.620009246    ","동물용의약품도매상","","","000",""
"3210000","321000001220130002","20130430","","03","폐업","0002","폐업","20161114","","","20161114","581-3861","30","","서울특별시 서초구 서초동 1640-27 ","서울특별시 서초구 서초대로62길 30 (서초동)","06632","오창무역(주)","20161114141940","I","2018-08-31 23:59:59.0","","201675.434776667    ","443522.877533753    ","동물용의약품도매상","","","L00",""
"3210000","321000001219920001","19921130","","03","폐업","0002","폐업","20030218","","","","533-7103","0","","서울특별시 서초구 방배동 819-30 ","서울특별시 서초구 서초대로15길 80 (방배동)","","위림상사(주)","20030218150754","I","2018-08-31 23:59:59.0","","198904.023114319    ","443083.063106618    ","동물용의약품도매상","","","000",""
"3210000","321000001219920002","19921005","","03","폐업","0002","폐업","20220228","","","20220228","581-3862","167","","서울특별시 서초구 서초동 하이센스빌딩 지층 ","서울특별시 서초구 사임당로17길 99 지층 (서초동 하이센스 빌딩)","06632","(주)오창물산","20220228160547","U","2022-03-02 02:40:00.0","","201539.235619526    ","443424.274558058    ","동물용의약품도매상","","","L00","0"
"3210000","321000001220020002","20020411","","03","폐업","0002","폐업","20031114","","","","576-5060","0","","서울특별시 서초구 양재동 334-1    화천빌딩 302호 ","","","세베로상사","20031114083956","I","2018-08-31 23:59:59.0","","","","동물용의약품도매상","","","000",""
"3210000","321000001220020003","20021016","","03","폐업","0002","폐업","20030915","","","","3472-6333","0","","서울특별시 서초구 방배동 912-3    지상2층 ","","","대양신약","20030915134941","I","2018-08-31 23:59:59.0","","","","동물용의약품도매상","","","000",""
"3210000","321000001220040002","20040907","","03","폐업","0002","폐업","20171231","","","20171231","02-597-1428","115.35","","서울특별시 서초구 서초동 1597-1 신영빌딩 802호","서울특별시 서초구 사임당로 26 802호 (서초동 신영빌딩)","06651","(주)아이넷피드","20180124160532","I","2018-08-31 23:59:59.0","","201075.144807841    ","442828.918232726    ","동물용의약품도매상","","","L00",""
"3210000","321000001220050001","20051025","","03","폐업","0002","폐업","20070525","","","","572-2112","381","","서울특별시 서초구 양재동 1-26 ","서울특별시 서초구 남부순환로 2636 (양재동)","","(주)알앤엘바이오","20070525114028","I","2018-08-31 23:59:59.0","","203389.631843597    ","442519.731564025    ","동물용의약품도매상","","","L00",""
"3210000","321000001220010002","20010216","","03","폐업","0002","폐업","20050809","","","","3463-0541","0","","서울특별시 서초구 우면동 7 다산빌딩 5층 ","서울특별시 서초구 바우뫼로6길 8-3 (우면동다산빌딩 5층)","","(주)마광","20050809155836","I","2018-08-31 23:59:59.0","","202197.564113535    ","440846.584542085    ","동물용의약품도매상","","","L00",""
"3210000","321000001220080001","20080424","","03","폐업","0002","폐업","20081126","","","","597-1426","66.11","","서울특별시 서초구 서초동 1534-2    명정빌딩  401호","","","(주)조이피드","20081126163845","I","2018-08-31 23:59:59.0","","","","동물용의약품도매상","","","L00",""
"3210000","321000001220200001","20201019","","03","폐업","0002","폐업","20210622","","","20210622","","95.18","","서울특별시 서초구 서초동 1340-11 ","서울특별시 서초구 강남대로47길 12 5층 및 6층 (서초동)","06729","수의사 장터","20210622150709","U","2021-06-24 02:40:00.0","","202671.146095506    ","442963.664928195    ","동물용의약품도매상","","","L00",""
"3210000","321000001220010003","20011146","","04","취소/말소/만료/정지/중지","0003","행정처분","","","","","578-3744","0","","서울특별시 서초구 양재동 116-12 5층 ","서울특별시 서초구 양재천로7길 17 (양재동5층)","","광진제약사료","20040614093734","I","2018-08-31 23:59:59.0","","203066.703302561    ","441397.63720427     ","동물용의약품도매상","","","000",""
"3220000","322000001220190001","20190723","","01","영업/정상","0000","정상","","","","","02-6339-9500","0","","서울특별시 강남구 개포동 1231-11 302호","서울특별시 강남구 개포로22길 26 302호 (개포동)","06307","큐어벳","20191107153405","U","2019-11-09 02:40:00.0","","204222.264427279    ","441682.581966959    ","동물용의약품도매상","","","000",""
"3220000","322000001219980002","19980915","","01","영업/정상","0000","정상","","","","","568-5689","0","","서울특별시 강남구 대치동 1008-2 시화빌딩 5층 ","","","먼디파마유한회사","20081013135440","I","2018-08-31 23:59:59.0","","205842.262491955    ","444574.980861073    ","동물용의약품도매상","","","000",""
"3220000","322000001219920001","19920807","","03","폐업","0002","폐업","20060825","","","","3411-4201","0","","서울특별시 강남구 일원동 645-1 인산빌딩 3층 ","","","(주)샘골축산","20060825134412","I","2018-08-31 23:59:59.0","","207505.871103818    ","443139.428494637    ","동물용의약품도매상","","","L00",""
"3220000","322000001219980001","19980624","","03","폐업","0002","폐업","20031120","","","","","0","","서울특별시 강남구 포이동 207-9    가람빌딩 301 ","","","(주)장백베트켐","20031120094341","I","2018-08-31 23:59:59.0","","","","동물용의약품도매상","","","L00",""
"3220000","322000001219990001","19990622","","03","폐업","0002","폐업","20120409","","","","02-578-3051","0","","서울특별시 강남구 포이동 203 2층 ","","","(주)하나신약","20120409125633","I","2018-08-31 23:59:59.0","","","","동물용의약품도매상","","","L00",""
"3220000","322000001220000001","20000725","","03","폐업","0002","폐업","20070112","","","","","21.83","","서울특별시 강남구 삼성동 152 ","","","청진물산(주)","20070112105104","I","2018-08-31 23:59:59.0","","204858.294799327    ","445405.044612134    ","동물용의약품도매상","","","L00",""
"3220000","322000001220000002","20000214","","03","폐업","0002","폐업","20030908","","","","","0","","서울특별시 강남구 도곡동 517-8 금성빌딩 지하 ","","","아미텍","20030908153254","I","2018-08-31 23:59:59.0","","203838.607217307    ","442425.311681413    ","동물용의약품도매상","","","000",""
"3220000","322000001220210001","20211027","","01","영업/정상","0000","정상","","","","","02-2226-3604","0","","서울특별시 강남구 세곡동 171-24 지층103호","서울특별시 강남구 밤고개로34길 7 지하1층 103호 (세곡동)","06365","주식회사 에스씨엠홀딩스","20220708160820","U","2021-12-06 23:00:00.0","","209409.371497729","440151.497594716","","","","",""
"3220000","322000001220020001","20020404","","03","폐업","0002","폐업","20030829","","","","","49.31","","서울특별시 강남구 역삼동 735 한독약품빌딩 8층 ","","","메리알코리아(주)","20030829161519","I","2018-08-31 23:59:59.0","","202852.091533547    ","444118.060464957    ","동물용의약품도매상","","","L00",""
"3220000","322000001220020002","20020321","","03","폐업","0002","폐업","20040910","","","","","0","","서울특별시 강남구 일원동 639-5 해주빌딩 403 ","","","(주)아이넷피드","20040910164631","I","2018-08-31 23:59:59.0","","207478.291904113    ","443681.020767753    ","동물용의약품도매상","","","L00",""
"3220000","322000001220050001","20050714","","03","폐업","0002","폐업","20060630","","","","02-501-9988","0","","서울특별시 강남구 역삼동 837-11 유니온쎈타 3층 ","","","(주)이지바이오시스템","20060630131009","I","2018-08-31 23:59:59.0","","202725.962072631    ","443203.561575728    ","동물용의약품도매상","","","L00",""
"3230000","323000001220090002","20090305","","01","영업/정상","0000","정상","","","","","02-496-4074","172.43","","서울특별시 송파구 방이동 65-2 ","서울특별시 송파구 오금로 99 (방이동 진넥스레이크뷰)","05548","주식회사 버박코리아","20220110163407","U","2022-01-12 02:40:00.0","","209464.500962759    ","445693.551238562    ","동물용의약품도매상","","","L00","0"
"3230000","323000001220220001","20220114","","01","영업/정상","0000","정상","","","","","02-2039-5688","0","","서울특별시 송파구 오금동 128-1 남성빌딩 ","서울특별시 송파구 동남로 299 남성빌딩 2층 (오금동)","05729","(주)에이머스팜코리아","20220114202621","I","2022-01-16 00:22:49.0","","212078.206213133    ","444472.272817033    ","동물용의약품도매상","","","000","0"
"3230000","323000001220100001","20100203","","02","휴업","0001","휴업","","20110729","20110930","","02-3431-0600","0","","서울특별시 송파구 방이동 160-3 CM빌딩 지하1층 ","","","아피메즈 주식회사 서울영업소","20110729150404","I","2018-08-31 23:59:59.0","","210500.687031125    ","445532.066591959    ","동물용의약품도매상","","","000",""
"3230000","323000001220030005","20030919","","03","폐업","0002","폐업","20050223","","","","408-4191","38.86","","서울특별시 송파구 거여동 129-82 지상1층 ","","","네오헬스(주)","20150730203254","I","2018-08-31 23:59:59.0","","212813.068563627    ","444019.718598846    ","동물용의약품도매상","","","000",""
"3230000","323000001220040001","20040322","","03","폐업","0002","폐업","20060421","","","","3402-0310","22.08","","서울특별시 송파구 문정동 73-1 지상2층 ","","","(주)하이엠텍","20150730203205","I","2018-08-31 23:59:59.0","","211111.990469749    ","442106.154785377    ","동물용의약품도매상","","","L00",""
"3230000","323000001220040002","20040507","","03","폐업","0002","폐업","20110517","","","","420-9983","22.14","","서울특별시 송파구 석촌동 272-3 지상4층 ","","","(주)서광약품","20150730202655","I","2018-08-31 23:59:59.0","","209303.14045654     ","444315.020885886    ","동물용의약품도매상","","","000",""
"3230000","323000001220050001","20050203","","03","폐업","0002","폐업","20050607","","","","400-5349","25.22","","서울특별시 송파구 거여동 35-4 지상1층 ","","","루트팜","20150730203334","I","2018-08-31 23:59:59.0","","213051.909977437    ","443438.314783989    ","동물용의약품도매상","","","000",""
"3230000","323000001220090001","20090219","","03","폐업","0002","폐업","20130308","","","","02-3436-8252","115","","서울특별시 송파구 송파동 97-22 201호 ","","","브이에스팜","20150730203819","I","2018-08-31 23:59:59.0","","209798.863492457    ","444385.07432858     ","동물용의약품도매상","","","000",""
"3230000","323000001220010001","20010913","","03","폐업","0002","폐업","20040610","","","","3476-7978","0","","서울특별시 송파구 송파동 85-13 지층 ","","","신성-벳","20150730203541","I","2018-08-31 23:59:59.0","","209564.64401154     ","444827.959286882    ","동물용의약품도매상","","","000",""
"3230000","323000001220010002","20011213","","03","폐업","0002","폐업","20061023","","","","400-2901","0","","서울특별시 송파구 가락동 189-13 3층 ","","","(주)애드바이오텍","20150730202838","I","2018-08-31 23:59:59.0","","211859.098333302    ","443429.624997271    ","동물용의약품도매상","","","000",""
"3230000","323000001220020001","20020404","","03","폐업","0002","폐업","20041029","","","","400-8340","30.42","","서울특별시 송파구 가락동 10-4 지상2층 ","","","(주)세인인터내셔날","20150730202727","I","2018-08-31 23:59:59.0","","211131.069423649    ","444300.770988115    ","동물용의약품도매상","","","000",""
"3230000","323000001220020002","20020723","","03","폐업","0002","폐업","20051101","","","","476-8301","0","","서울특별시 송파구 풍납동 405-2 3층 ","","","피드넷(주)","20150730203631","I","2018-08-31 23:59:59.0","","210264.563981294    ","447459.242238036    ","동물용의약품도매상","","","000",""
"3230000","323000001220020003","20021106","","03","폐업","0002","폐업","20041201","","","","031-683-4003","21","","서울특별시 송파구 송파동 173-13 지층 ","","","(주)명진바이오케미칼","20150730202530","I","2018-08-31 23:59:59.0","","","","동물용의약품도매상","","","000",""
"3230000","323000001220030001","20030510","","03","폐업","0002","폐업","20050228","","","","408-6703","0","","서울특별시 송파구 오금동 23-6 지상2층 ","","","(주)피드플러스","20150730203114","I","2018-08-31 23:59:59.0","","211384.307346593    ","445099.423812049    ","동물용의약품도매상","","","000",""
"3230000","323000001220110001","20110224","","03","폐업","0002","폐업","20151023","","","","420-0690","0","","","서울특별시 송파구 가락로 209 404호 (송파동 사이언스빌딩)","05663","(주) 에스엠바이오텍","20151026140535","I","2018-08-31 23:59:59.0","","210196.188521565    ","445002.041443338    ","동물용의약품도매상","","","L00",""
"3230000","323000001220140001","20140430","","03","폐업","0002","폐업","20190424","","","20190424","0260132617","212.36","","서울특별시 송파구 삼전동 49-1 ","서울특별시 송파구 백제고분로 224 (삼전동 창대빌딩)","05583","(주)유니코애니멀헬스","20190424194613","U","2019-04-26 02:40:00.0","","208004.344941437    ","444552.740803297    ","동물용의약품도매상","","","L00",""
"3230000","323000001219930001","19930428","","03","폐업","0002","폐업","20000607","","","","4481057","0","","서울특별시 송파구 가락동 57 서원빌딩502호 ","","","(주)유원아그리택","20150730203039","I","2018-08-31 23:59:59.0","","210736.904409143    ","443841.338101311    ","동물용의약품도매상","","","000",""
"3230000","323000001219940001","19940524","","03","폐업","0002","폐업","20050927","","","","401-6668","23.57","","서울특별시 송파구 오금동 87-4 지층 ","","","(주)비젼비모","20150730202610","I","2018-08-31 23:59:59.0","","211866.581462869    ","444890.332779605    ","동물용의약품도매상","","","000",""
"3230000","323000001220090003","20090925","","03","폐업","0002","폐업","20110307","","","","423-7763","0","","서울특별시 송파구 방이동 191-4 청라빌딩 지상3층 ","","","베이직사이언스","20150730203501","I","2018-08-31 23:59:59.0","","210938.258591057    ","445500.352383144    ","동물용의약품도매상","","","000",""
"3230000","323000001219960001","19960115","","03","폐업","0002","폐업","20100729","","","","400-7396","32","","서울특별시 송파구 오금동 93 지상3층 ","","","(주)씨티씨바이오","20150730202759","I","2018-08-31 23:59:59.0","","211836.433773034    ","445043.295795265    ","동물용의약품도매상","","","000",""
"3230000","323000001220000001","20000119","","03","폐업","0002","폐업","20010902","","","","3431-5753","0","","서울특별시 송파구 방이동 126-3 서호빌딩202호 ","","","바이오베스트","20150730203414","I","2018-08-31 23:59:59.0","","210347.896261833    ","445223.302609891    ","동물용의약품도매상","","","000",""
"3230000","323000001220000002","20000425","","03","폐업","0002","폐업","20050218","","","","4434507","0","","서울특별시 송파구 가락동 99-5 ","","","(주)대현교역","20150730202259","I","2018-08-31 23:59:59.0","","210481.077142289    ","443448.892122874    ","동물용의약품도매상","","","000",""
"3230000","323000001220000003","20000920","","03","폐업","0002","폐업","20040610","","","","3401-6066","0","","서울특별시 송파구 거여동 290-1 세신종합상가 415호 ","","","(주)메딕코리아","20150730202501","I","2018-08-31 23:59:59.0","","212645.539631084    ","443127.535494347    ","동물용의약품도매상","","","000",""
"3230000","323000001220190001","20190513","","03","폐업","0002","폐업","20201119","","","20201119","070-4033-3049","0","","서울특별시 송파구 장지동 875 서울복합물류 A동 605호","서울특별시 송파구 송파대로 55 서울복합물류 A동 605호 (장지동)","05842","주식회사씨티씨바이오애니멀헬스","20201120095733","U","2020-11-22 02:40:00.0","","210857              ","441446              ","동물용의약품도매상","","","000",""
"3230000","323000001220190002","20190813","","03","폐업","0002","폐업","20210907","","","20210907","02)6933-7484","0","","서울특별시 송파구 문정동 642 송파 테라타워2 ","서울특별시 송파구 송파대로 201 송파 테라타워2 바동 210호 (문정동)","05854","세라노틱스(주)","20210907152808","U","2021-09-09 02:40:00.0","","210627              ","442875              ","동물용의약품도매상","","","000","0"
"3230000","323000001220200001","20200109","","03","폐업","0002","폐업","20201223","","","20201223","","396.7","","서울특별시 송파구 방이동 48-5 현대주상복합빌딩 ","서울특별시 송파구 오금로11길 55 2층 217호 (방이동 현대주상복합빌딩)","05545","주식회사 펫팜","20201223163219","U","2020-12-25 02:40:00.0","","209930.508954029    ","445922.323908115    ","동물용의약품도매상","","","L00",""
"3230000","323000001220170002","20170615","","03","폐업","0002","폐업","20181106","","","","02-423-9806","0","","서울특별시 송파구 방이동 51-2 ","서울특별시 송파구 백제고분로 501 지하1층 109호 (방이동 청호빌딩)","05545","펫메즈코리아","20200113142521","U","2020-01-15 02:40:00.0","","210068.709244252    ","445895.515259907    ","동물용의약품도매상","","","000",""
"3230000","323000001219900001","19901013","","03","폐업","0002","폐업","20021022","","","","4493889","0","","서울특별시 송파구 오금동 18-5  지하 ","","","명진상사","20030326111044","I","2018-08-31 23:59:59.0","","","","동물용의약품도매상","","","000",""
"3230000","323000001220030004","20030902","","04","취소/말소/만료/정지/중지","0004","말소","20141205","","","20141205","3401-4738-9","0","","","서울특별시 송파구 새말로 125 (문정동)","05809","(주)네오텍 사이언스","20150731105449","I","2018-08-31 23:59:59.0","","211255.759612505    ","442338.115571068    ","동물용의약품도매상","","","L00",""
"3240000","324000001220120001","20120220","","01","영업/정상","0000","정상","","","","","3436-8252","100","","서울특별시 강동구 길동 236-7 ","","","브이에스팜(주)","20120220093533","I","2018-08-31 23:59:59.0","","212426.8880544      ","447999.103871278    ","동물용의약품도매상","","","000",""
"3240000","324000001220030001","20030602","","03","폐업","0002","폐업","20161005","","","20161005","478-1440","70.7","","서울특별시 강동구 둔촌동 454-6 ","","","벨벳코리아","20161005144709","I","2018-08-31 23:59:59.0","","212487.364320634    ","447660.416336935    ","동물용의약품도매상","","","000",""
"3240000","324000001220030002","20030307","","03","폐업","0002","폐업","20031113","","","","474-8252","84","","서울특별시 강동구 성내동 469-3 ","","","브이에스팜","20031113094951","I","2018-08-31 23:59:59.0","","211257.760771084    ","447009.937935803    ","동물용의약품도매상","","","000",""
"3240000","324000001220080001","20080709","","03","폐업","0002","폐업","20120816","","","","479-0872","69.78","","서울특별시 강동구 성내동 542-2 2층 ","","","트리스(TRIS)","20120816150331","I","2018-08-31 23:59:59.0","","211217.301018797    ","447318.066262183    ","동물용의약품도매상","","","000",""
"3240000","324000001220110001","20111130","","03","폐업","0002","폐업","20150514","","","","","56","","서울특별시 강동구 길동 91-13 명일빌딩 ","","","주식회사유니코동물약품","20150518164829","I","2018-08-31 23:59:59.0","","212921.259246206    ","448800.258437189    ","동물용의약품도매상","","","000",""
"3240000","324000001219850001","19851016","","03","폐업","0002","폐업","20171106","","","20171106","478-2208","24.42","","서울특별시 강동구 길동 402-10 102호","서울특별시 강동구 천호대로191길 6 (길동)","05350","새양지가축약품상사","20171106173723","I","2018-08-31 23:59:59.0","","212700.316125213    ","448138.401469213    ","동물용의약품도매상","","","000",""
"3210000","321000001220060001","20061020","","01","영업/정상","0000","정상","","","","","3472-0484","0","","서울특별시 서초구 서초동 1599-2 LG서초에클라트","서울특별시 서초구 반포대로14길 71 LG서초에클라트 1426호 (서초동)","06651","(주)비손에이에이치","20220530094514","U","2021-12-06 00:01:00.0","","201213.64069933","442739.647017252","","","","",""
"3010000","301000001220170001","20170925","","01","영업/정상","0000","정상","","","","","02-331-2582","8013","","서울특별시 중구 남대문로5가 541","서울특별시 중구 한강대로 416 22층 (남대문로5가 서울스퀘어)","04637","한국엠에스디동물약품(주)","20220603103129","U","2021-12-06 00:08:00.0","","197620.676444642","450361.506112161","","","","",""
"3220000","322000001220100001","20100730","","01","영업/정상","0000","정상","","","","","02-2627-9700","0","","서울특별시 강남구 대치동 890 T412","서울특별시 강남구 테헤란로 412 T412 13층 (대치동)","06193","한국조에티스 주식회사","20220613101240","U","2021-12-05 23:05:00.0","","204461.966685485","444728.927637687","","","","",""
"3110000","311000001219810001","19810302","","02","휴업","0001","휴업","","20200330","","","388-2521","0","","서울특별시 은평구 갈현동 404-5 6층","서울특별시 은평구 통일로83길 6-5 (갈현동)","03329","주식회사 삼양애니팜","20220621131239","U","2021-12-05 22:03:00.0","","192768.939095891","457659.063988654","","","","",""
